10,15,40,0,-0,0
8.93194,18.5627,36.4213,0,1.0292,-0.541593
8.93194,18.5627,36.4213,0,1.0292,-0.541593
7.98719,21.9186,33.0989,0,1.0292,-0.541593
7.98719,21.9186,33.0989,0,1.0292,-0.541593
7.2816,24.8315,30.3057,0,1.0292,-0.741593
7.2816,24.8315,30.3057,0,1.0292,-0.741593
6.89908,27.0906,28.2691,0,1.0292,-0.741593
6.89908,27.0906,28.2691,0,1.0292,-0.741593
6.8291,28.7248,26.9566,0,0.829204,-0.941593
6.8291,28.7248,26.9566,0,0.829204,-0.941593
7.0095,29.8876,26.1985,0,0.829204,-0.941593
7.0095,29.8876,26.1985,0,0.829204,-0.941593
7.3558,30.7845,25.7664,0,0.829204,-0.941593
7.3558,30.7845,25.7664,0,0.829204,-0.941593
7.80741,31.5369,25.5161,0,0.829204,-0.941593
7.80741,31.5369,25.5161,0,0.829204,-0.941593
8.31987,32.219,25.3533,0,0.829204,-1.14159
8.31987,32.219,25.3533,0,0.829204,-1.14159
8.86475,32.8699,25.2253,0,0.829204,-0.941593
8.86475,32.8699,25.2253,0,0.829204,-0.941593
9.42721,33.5089,25.1065,0,0.829204,-1.14159
9.42721,33.5089,25.1065,0,0.829204,-1.14159
10.0021,34.1459,24.9873,0,0.829204,-0.941593
10.0021,34.1459,24.9873,0,0.829204,-0.941593
10.589,34.7862,24.8654,0,0.829204,-1.14159
10.589,34.7862,24.8654,0,0.829204,-1.14159
11.188,35.4329,24.7405,0,0.829204,-0.941593
11.188,35.4329,24.7405,0,0.829204,-0.941593
11.7971,36.0894,24.6119,0,0.829204,-1.14159
11.7971,36.0894,24.6119,0,0.829204,-1.14159
12.4127,36.7618,24.4778,0,0.829204,-0.941593
12.4127,36.7618,24.4778,0,0.829204,-0.941593
13.0314,37.462,24.336,0,0.829204,-1.14159
13.0314,37.462,24.336,0,0.829204,-1.14159
13.6507,38.2077,24.185,0,0.829204,-1.14159
13.6507,38.2077,24.185,0,0.829204,-1.14159
14.2699,39.0209,24.0248,0,0.829204,-1.14159
14.2699,39.0209,24.0248,0,0.829204,-1.14159
14.8892,39.9217,23.8561,0,0.829204,-1.34159
14.8892,39.9217,23.8561,0,0.829204,-1.34159
15.5092,40.9184,23.6795,0,0.629204,-1.34159
15.5092,40.9184,23.6795,0,0.629204,-1.34159
