-40,0,20,0,1.4,0
-43.325,-8.67453,14.2252,0,1.0292,0.458407
-43.325,-8.67453,14.2252,0,1.0292,0.458407
-45.0569,-12.7037,7.78449,0,0.829204,0.658407
-45.0569,-12.7037,7.78449,0,0.829204,0.658407
-46.7197,-11.3653,5.36693,0,0.829204,0.858407
-46.7197,-11.3653,5.36693,0,0.829204,0.858407
-48.346,-10.0709,3.05061,0,0.629204,1.05841
-48.346,-10.0709,3.05061,0,0.629204,1.05841
-50.09,-9.00189,1.17641,0,0.629204,1.05841
-50.09,-9.00189,1.17641,0,0.629204,1.05841
-52.0423,-8.14388,-0.249514,0,0.629204,1.05841
-52.0423,-8.14388,-0.249514,0,0.629204,1.05841
-54.2159,-7.46694,-1.23975,0,0.629204,0.858407
-54.2159,-7.46694,-1.23975,0,0.629204,0.858407
-56.5557,-6.88883,-1.88546,0,0.629204,0.858407
-56.5557,-6.88883,-1.88546,0,0.629204,0.858407
-58.9807,-2.86338,-2.2922,0,0.629204,0.458407
-58.9807,-2.86338,-2.2922,0,0.629204,0.458407
-59.0296,1.10001,-2.55777,0,0.629204,0.258407
-59.0296,1.10001,-2.55777,0,0.629204,0.258407
-59.0741,4.97689,-2.75561,0,0.829204,0.0584073
-59.0741,4.97689,-2.75561,0,0.829204,0.0584073
-59.1067,8.80785,-2.92989,0,0.829204,0.0584073
-59.1067,8.80785,-2.92989,0,0.829204,0.0584073
-59.1174,12.7012,-3.09728,0,0.829204,-0.141593
-59.1174,12.7012,-3.09728,0,0.829204,-0.141593
-59.0981,16.799,-3.25421,0,0.629204,-0.341593
-59.0981,16.799,-3.25421,0,0.629204,-0.341593
-59.0489,21.211,-3.38754,0,0.629204,-0.541593
-59.0489,21.211,-3.38754,0,0.629204,-0.541593
-58.9807,25.9468,-3.48507,0,0.629204,-0.541593
-58.9807,25.9468,-3.48507,0,0.629204,-0.541593
-54.7192,30.8888,-3.5426,0,0.629204,-0.941593
-54.7192,30.8888,-3.5426,0,0.629204,-0.941593
-50.478,30.8888,-3.56584,0,0.629204,-1.14159
-50.478,30.8888,-3.56584,0,0.629204,-1.14159
-46.2679,30.8888,-3.56767,0,0.629204,-1.34159
-46.2679,30.8888,-3.56767,0,0.629204,-1.34159
-42.085,30.8888,-3.56289,0,0.829204,-1.54159
-42.085,30.8888,-3.56289,0,0.829204,-1.54159
-37.913,30.8888,-3.56358,0,0.829204,-1.54159
-37.913,30.8888,-3.56358,0,0.829204,-1.54159
-33.7304,30.8888,-3.57676,0,0.629204,-1.74159
-33.7304,30.8888,-3.57676,0,0.629204,-1.74159
-29.5207,30.8888,-3.6045,0,0.629204,-1.94159
-29.5207,30.8888,-3.6045,0,0.629204,-1.94159
-25.2801,30.8888,-3.64491,0,0.629204,-2.14159
-25.2801,30.8888,-3.64491,0,0.629204,-2.14159
-21.0193,29.6914,-3.69314,0,0.629204,-2.54159
-21.0193,29.6914,-3.69314,0,0.629204,-2.54159
-20.8877,28.4978,-3.74074,0,0.629204,-2.74159
-20.8877,28.4978,-3.74074,0,0.629204,-2.74159
-20.7569,27.2931,-3.77506,0,0.629204,-2.74159
-20.7569,27.2931,-3.77506,0,0.629204,-2.74159
-20.7123,26.3425,-3.13543,0,0.629204,-2.74159
-20.7123,26.3425,-3.13543,0,0.629204,-2.74159
-21.0193,26.0741,-3.21907,0,0.629204,-2.74159
-21.0193,26.0741,-3.21907,0,0.629204,-2.74159
-20.7694,25.5368,-3.06194,0,0.629204,-2.74159
-20.7694,25.5368,-3.06194,0,0.629204,-2.74159
-20.8206,24.5066,-2.94913,0,0.629204,-2.54159
-20.8206,24.5066,-2.94913,0,0.629204,-2.54159
-20.8383,23.8622,-3.51534,0,0.629204,-2.54159
-20.8383,23.8622,-3.51534,0,0.629204,-2.54159
-24.3534,19.6523,-2.74207,0,0.629204,-2.94159
-24.3534,19.6523,-2.74207,0,0.629204,-2.94159
-27.4649,16.1541,-1.78985,0,1.0292,2.45841
-27.4649,16.1541,-1.78985,0,1.0292,2.45841
-30.0808,13.601,-0.32323,0,1.0292,2.65841
-30.0808,13.601,-0.32323,0,1.0292,2.65841
-32.3968,11.1524,1.69761,0,1.2292,2.05841
-32.3968,11.1524,1.69761,0,1.2292,2.05841
-34.3935,8.8164,4.43209,0,1.0292,2.05841
-34.3935,8.8164,4.43209,0,1.0292,2.05841
-36.2004,6.33082,7.80851,0,1.0292,1.45841
-36.2004,6.33082,7.80851,0,1.0292,1.45841
-37.8382,3.77993,12.2236,0,1.2292,1.05841
-37.8382,3.77993,12.2236,0,1.2292,1.05841
-39.0701,1.68887,16.3526,0,1.2292,0.458407
-39.0701,1.68887,16.3526,0,1.2292,0.458407
-40,0,20,0,1.4,0
