-40,0,20,0,1.4,0
-28.5935,24.2251,-3.03134,0,-1.14274,1.20979
-20.9994,22,-2.35836,0,0.629204,-2.94159
-20.9994,22,-2.35836,0,0.629204,-2.94159
-20.4286,24.3449,-2.44072,0,0.796723,-2.95147
-20.4286,24.3449,-2.44072,0,0.796723,-2.95147
-20.7711,26.8466,-2.62946,0,0.666935,-2.87683
-20.7711,26.8466,-2.62946,0,0.666935,-2.87683
-19.8499,27.699,-3.5015,0,0.672731,-2.82579
-19.8499,27.699,-3.5015,0,0.672731,-2.82579
-19.428,28.753,-3.11832,0,0.757552,-2.59713
-19.428,28.753,-3.11832,0,0.757552,-2.59713
-20.2716,29.4523,-4.45459,0,0.809838,-2.7462
-20.2716,29.4523,-4.45459,0,0.809838,-2.7462
-20.0576,29.6476,-4.77132,0,0.73337,-2.32308
-20.0576,29.6476,-4.77132,0,0.73337,-2.32308
-20.6449,30.6389,-5.22863,0,0.616877,-2.40573
-20.6449,30.6389,-5.22863,0,0.616877,-2.40573
-24.0562,31.1193,-4.22992,0,0.941038,-2.31785
-24.0562,31.1193,-4.22992,0,0.941038,-2.31785
-27.6843,31.5908,-4.02597,0,0.617145,-1.79086
-27.6843,31.5908,-4.02597,0,0.617145,-1.79086
-30.8662,31.9894,-3.01123,0,0.988471,-2.11264
-30.8662,31.9894,-3.01123,0,0.988471,-2.11264
-34.6502,31.8782,-2.6445,0,0.798057,-1.62561
-34.6502,31.8782,-2.6445,0,0.798057,-1.62561
-36.6628,32.2177,-2.36123,0,0.907856,-1.93197
-36.6628,32.2177,-2.36123,0,0.907856,-1.93197
-38.1391,31.3547,-1.58045,0,0.708639,-1.3136
-38.1391,31.3547,-1.58045,0,0.708639,-1.3136
-39.1564,31.3338,-1.98146,0,0.651747,-1.87783
-39.1564,31.3338,-1.98146,0,0.651747,-1.87783
-40.8935,31.0536,-1.31993,0,0.838108,-1.21242
-40.8935,31.0536,-1.31993,0,0.838108,-1.21242
-42.2926,28.8639,-1.26661,0,0.93599,-1.12816
-42.2926,28.8639,-1.26661,0,0.93599,-1.12816
-44.0628,27.3183,-1.64651,0,0.669418,-1.27024
-44.0628,27.3183,-1.64651,0,0.669418,-1.27024
-46.9575,24.9416,-1.27629,0,1.12286,-0.62879
-46.9575,24.9416,-1.27629,0,1.12286,-0.62879
-48.3492,21.434,-0.96171,0,1.11793,-0.603772
-48.3492,21.434,-0.96171,0,1.11793,-0.603772
-50.478,19.0962,-1.25591,0,0.949095,-0.43521
-50.478,19.0962,-1.25591,0,0.949095,-0.43521
-51.7851,16.9735,-1.10056,0,0.842426,-0.313212
-51.7851,16.9735,-1.10056,0,0.842426,-0.313212
-54.4891,14.9389,-1.22056,0,0.897795,-0.00528237
-54.4891,14.9389,-1.22056,0,0.897795,-0.00528237
-56.2998,12.9447,-1.08481,0,0.739078,-0.106231
-56.2998,12.9447,-1.08481,0,0.739078,-0.106231
-59.0228,9.39367,-1.16589,0,0.830437,0.0580207
-59.0228,9.39367,-1.16589,0,0.830437,0.0580207
-59.623,8.03076,-1.08772,0,0.670542,0.0137343
-59.623,8.03076,-1.08772,0,0.670542,0.0137343
-59.4659,5.35861,-1.2066,0,0.829204,0.0584073
-59.4659,5.35861,-1.2066,0,0.829204,0.0584073
-59.5976,3.30063,-1.21861,0,0.829204,0.0584073
-59.5976,3.30063,-1.21861,0,0.829204,0.0584073
-59.3808,1.39834,-1.19999,0,0.829204,0.0584073
-59.3808,1.39834,-1.19999,0,0.829204,0.0584073
-59.3662,-1.06261,-1.25322,0,0.885275,0.236925
-59.3662,-1.06261,-1.25322,0,0.885275,0.236925
-59.8849,-2.88413,-1.22834,0,0.97583,0.0830105
-59.8849,-2.88413,-1.22834,0,0.97583,0.0830105
-59.2153,-4.7398,-1.34853,0,0.683395,0.090183
-59.2153,-4.7398,-1.34853,0,0.683395,0.090183
-57.2544,-7.32364,-1.53409,0,0.829204,0.458407
-57.2544,-7.32364,-1.53409,0,0.829204,0.458407
-55.6405,-8.40993,-0.999358,0,0.801029,0.628265
-55.6405,-8.40993,-0.999358,0,0.801029,0.628265
-53.1838,-9.07528,1.1084,0,1.0292,0.658407
-53.1838,-9.07528,1.1084,0,1.0292,0.658407
-51.0981,-9.7112,2.0393,0,0.658448,0.68456
-51.0981,-9.7112,2.0393,0,0.658448,0.68456
-49.1454,-9.39033,5.24325,0,1.0292,0.458407
-49.1454,-9.39033,5.24325,0,1.0292,0.458407
-46.8195,-9.19921,8.0261,0,1.01998,0.636285
-46.8195,-9.19921,8.0261,0,1.01998,0.636285
-45.6469,-9.26437,10.9055,0,1.0292,0.458407
-45.6469,-9.26437,10.9055,0,1.0292,0.458407
-44.3148,-9.10038,13.5933,0,1.0292,0.458407
-44.3148,-9.10038,13.5933,0,1.0292,0.458407
-40,0,20,0,1.4,0
