-30,0,30,0,1.4,0
-42.2617,19.271,-7.28976,0,0.877042,-0.829169
-42.2617,19.271,-7.28976,0,0.877042,-0.829169
-43.3257,18.8888,-7.12967,0,0.829204,-0.741593
-43.3257,18.8888,-7.12967,0,0.829204,-0.741593
-45.3151,18.8888,-8.69576,0,0.829204,-0.541593
-45.3151,18.8888,-8.69576,0,0.829204,-0.541593
-46.3214,18.8888,-7.97173,0,0.629204,-1.14159
-46.3214,18.8888,-7.97173,0,0.629204,-1.14159
-46.8727,19.106,-7.6284,0,0.829204,-0.741593
-46.8727,19.106,-7.6284,0,0.829204,-0.741593
-51.0238,18.8888,-8.21854,0,0.629204,-0.741593
-51.0238,18.8888,-8.21854,0,0.629204,-0.741593
-51.3551,19.271,-8.00518,0,0.677042,-0.629169
-51.3551,19.271,-8.00518,0,0.677042,-0.629169
-52.1465,18.8888,-8.38692,0,0.629204,-0.941593
-52.1465,18.8888,-8.38692,0,0.629204,-0.941593
-58.9807,12.9964,-7.92275,0,0.629204,-0.141593
-58.9807,12.9964,-7.92275,0,0.629204,-0.141593
-58.9807,11.9132,-8.15124,0,0.829204,-0.741593
-58.9807,11.9132,-8.15124,0,0.829204,-0.741593
-58.9807,11.4288,-7.80391,0,0.829204,-0.941593
-58.9807,11.4288,-7.80391,0,0.829204,-0.941593
-59.1604,8.09834,-7.86714,0,0.629204,-0.941593
-59.1604,8.09834,-7.86714,0,0.629204,-0.941593
-58.9807,6.72503,-7.7897,0,0.829204,-0.741593
-58.9807,6.72503,-7.7897,0,0.829204,-0.741593
-59.0788,5.75396,-8.49169,0,0.828773,-0.45429
-59.0788,5.75396,-8.49169,0,0.828773,-0.45429
-58.9807,5.46459,-7.62993,0,0.629204,-0.141593
-58.9807,5.46459,-7.62993,0,0.629204,-0.141593
-58.9807,4.01783,-7.33572,0,0.829204,-0.741593
-58.9807,4.01783,-7.33572,0,0.829204,-0.741593
-48.5375,3.42737,-7.88575,0,1.0292,-1.54159
-48.5375,3.42737,-7.88575,0,1.0292,-1.54159
-47.782,2.38845,-7.55175,0,1.2292,0.658407
-47.782,2.38845,-7.55175,0,1.2292,0.658407
-45.4736,1.96967,-7.16164,0,1.2292,-1.34159
-45.4736,1.96967,-7.16164,0,1.2292,-1.34159
-39.6344,1.62608,-7.74256,0,1.4292,-2.94159
-39.6344,1.62608,-7.74256,0,1.4292,-2.94159
-38.1682,0.615666,-7.4781,0,1.4292,-2.54159
-38.1682,0.615666,-7.4781,0,1.4292,-2.54159
-32.8198,-0.0193104,-7.6685,0,1.0292,-2.54159
-32.8198,-0.0193104,-7.6685,0,1.0292,-2.54159
-30.8739,-1.10418,-8.15703,0,1.0292,-2.74159
-30.8739,-1.10418,-8.15703,0,1.0292,-2.74159
-30.1996,-2.01649,-7.86893,0,1.0292,2.65841
-30.1996,-2.01649,-7.86893,0,1.0292,2.65841
-21.0193,-3.40303,-7.95785,0,0.829204,-2.74159
-21.0193,-3.40303,-7.95785,0,0.829204,-2.74159
-21.0193,-4.25588,-7.97836,0,0.829204,3.14159
-21.0193,-4.25588,-7.97836,0,0.829204,3.14159
-21.0193,-5.36938,-8.1866,0,0.629204,2.85841
-21.0193,-5.36938,-8.1866,0,0.629204,2.85841
-21.0193,-6.2154,-8.40403,0,0.629204,3.05841
-21.0193,-6.2154,-8.40403,0,0.629204,3.05841
-21.0193,-7.63902,-8.13473,0,0.629204,2.85841
-21.0193,-7.63902,-8.13473,0,0.629204,2.85841
-21.0193,-11.6308,-7.77076,0,0.629204,3.05841
-21.0193,-11.6308,-7.77076,0,0.629204,3.05841
-21.0193,-11.6762,-7.41127,0,0.629204,2.85841
-21.0193,-11.6762,-7.41127,0,0.629204,2.85841
-21.0193,-12.4669,-7.74738,0,0.629204,3.05841
-21.0193,-12.4669,-7.74738,0,0.629204,3.05841
-27.8683,-18.8888,-7.54488,0,0.629204,2.45841
-27.8683,-18.8888,-7.54488,0,0.629204,2.45841
-30.0617,-18.8888,-6.99054,0,1.0292,2.85841
-30.0617,-18.8888,-6.99054,0,1.0292,2.85841
-32.5139,-19.274,-6.73984,0,0.829204,2.05841
-32.5139,-19.274,-6.73984,0,0.829204,2.05841
-33.6991,-18.9629,-7.15888,0,0.829204,2.25841
-33.6991,-18.9629,-7.15888,0,0.829204,2.25841
-37.5102,-19.5967,-7.21585,0,1.0292,2.65841
-37.5102,-19.5967,-7.21585,0,1.0292,2.65841
-38.623,-18.8888,-6.99609,0,0.829204,2.25841
-38.623,-18.8888,-6.99609,0,0.829204,2.25841
-40.3341,-18.8888,-5.99114,0,0.829204,2.45841
-40.3341,-18.8888,-5.99114,0,0.829204,2.45841
-36.0792,-21.0456,1.97123,0,0.829204,1.65841
-36.0792,-21.0456,1.97123,0,0.829204,1.65841
-30,0,30,0,1.4,0
